timestamp,WS10m_ERA5_ms,WS50m_ERA5_ms,WS50m_MERRA2_ms,cf_wind_MERRA2
2020-10-26 16:00:00,5.24,6.356348312944584,4.872,0.09
2020-10-26 17:00:00,5.03,6.101609162998331,5.016,0.098
2020-10-26 18:00:00,4.83,5.859000448763805,5.224,0.112
2020-10-26 19:00:00,4.97,6.028826548727973,5.277,0.116
2020-10-26 20:00:00,4.97,6.028826548727973,5.288,0.117
2020-10-26 21:00:00,4.83,5.859000448763805,5.312,0.119
2020-10-26 22:00:00,5.1,6.186522212980415,5.301,0.118
2020-10-26 23:00:00,5.1,6.186522212980415,5.354,0.121
2020-10-27 00:00:00,5.38,6.526174412908752,5.527,0.135
2020-10-27 01:00:00,5.79,7.02352227708953,5.716,0.149
2020-10-27 02:00:00,6.07,7.363174477017867,5.555,0.137
2020-10-27 03:00:00,6.07,7.363174477017867,4.766,0.083
2020-10-27 04:00:00,5.93,7.193348377053698,3.8,0.037
2020-10-27 05:00:00,6.0,7.278261427035782,3.18,0.017
2020-10-27 06:00:00,6.07,7.363174477017867,2.952,0.012
2020-10-27 07:00:00,6.07,7.363174477017867,2.869,0.01
2020-10-27 08:00:00,5.93,7.193348377053698,2.76,0.009
2020-10-27 09:00:00,5.52,6.696000512872919,2.128,0.002
2020-10-27 10:00:00,4.69,5.689174348799637,1.226,0.0
2020-10-27 11:00:00,4.28,5.191826484618859,0.601,0.0
2020-10-27 12:00:00,4.34,5.264609098889216,0.3,0.0
2020-10-27 13:00:00,4.41,5.3495221488713005,0.565,0.0
2020-10-27 14:00:00,4.62,5.604261298817552,0.927,0.0
2020-10-27 15:00:00,4.97,6.028826548727973,0.711,0.0
2020-10-27 16:00:00,5.45,6.611087462890836,0.436,0.0
2020-10-27 17:00:00,5.31,6.441261362926667,1.292,0.0
2020-10-27 18:00:00,5.45,6.611087462890836,1.967,0.001
2020-10-27 19:00:00,5.52,6.696000512872919,2.524,0.005
2020-10-27 20:00:00,5.66,6.865826612837088,3.163,0.017
2020-10-27 21:00:00,5.59,6.7809135628550035,3.672,0.032
2020-10-27 22:00:00,4.9,5.943913498745889,3.987,0.044
2020-10-27 23:00:00,4.9,5.943913498745889,4.139,0.051
2020-10-28 00:00:00,4.76,5.77408739878172,4.02,0.046
2020-10-28 01:00:00,4.62,5.604261298817552,3.571,0.029
2020-10-28 02:00:00,4.69,5.689174348799637,2.894,0.011
2020-10-28 03:00:00,4.55,5.519348248835468,2.365,0.004
2020-10-28 04:00:00,4.34,5.264609098889216,1.954,0.001
2020-10-28 05:00:00,4.21,5.106913434636774,1.534,0.0
2020-10-28 06:00:00,4.0,4.852174284690522,1.217,0.0
2020-10-28 07:00:00,3.79,4.597435134744269,0.967,0.0
2020-10-28 08:00:00,3.59,4.354826420509743,0.748,0.0
2020-10-28 09:00:00,3.52,4.269913370527659,0.902,0.0
2020-10-28 10:00:00,3.03,3.67552202065307,1.147,0.0
2020-10-28 11:00:00,3.38,4.100087270563491,1.383,0.0
2020-10-28 12:00:00,4.21,5.106913434636774,1.151,0.0
2020-10-28 13:00:00,4.69,5.689174348799637,1.335,0.0
2020-10-28 14:00:00,4.97,6.028826548727973,2.068,0.002
2020-10-28 15:00:00,5.45,6.611087462890836,2.998,0.013
2020-10-28 16:00:00,5.59,6.7809135628550035,3.681,0.033
2020-10-28 17:00:00,5.59,6.7809135628550035,4.198,0.054
2020-10-28 18:00:00,5.24,6.356348312944584,4.65,0.077
2020-10-28 19:00:00,4.55,5.519348248835468,4.773,0.084
2020-10-28 20:00:00,4.55,5.519348248835468,4.747,0.082
2020-10-28 21:00:00,4.07,4.937087334672606,4.677,0.078
2020-10-28 22:00:00,3.1,3.7604350706351544,4.716,0.08
2020-10-28 23:00:00,3.17,3.8453481206172384,4.847,0.088
2020-10-29 00:00:00,3.24,3.930261170599323,5.007,0.098
2020-10-29 01:00:00,3.24,3.930261170599323,5.174,0.109
2020-10-29 02:00:00,3.59,4.354826420509743,5.352,0.121
2020-10-29 03:00:00,3.93,4.767261234708438,5.486,0.131
2020-10-29 04:00:00,4.0,4.852174284690522,5.429,0.127
2020-10-29 05:00:00,3.86,4.6823481847263535,5.083,0.103
2020-10-29 06:00:00,3.72,4.512522084762185,4.66,0.078
2020-10-29 07:00:00,3.59,4.354826420509743,4.22,0.055
2020-10-29 08:00:00,4.21,5.106913434636774,4.09,0.049
2020-10-29 09:00:00,4.41,5.3495221488713005,3.92,0.042
2020-10-29 10:00:00,4.07,4.937087334672606,3.712,0.034
2020-10-29 11:00:00,5.03,6.101609162998331,3.553,0.028
2020-10-29 12:00:00,5.72,6.938609227107445,3.504,0.027
2020-10-29 13:00:00,6.28,7.6179136269641194,3.568,0.029
2020-10-29 14:00:00,6.76,8.200174541126982,3.74,0.035
2020-10-29 15:00:00,7.1,8.612609355325676,4.02,0.046
2020-10-29 16:00:00,6.9,8.370000641091151,4.307,0.059
2020-10-29 17:00:00,6.41,7.775609291216561,4.446,0.066
2020-10-29 18:00:00,6.34,7.690696241234477,4.572,0.072
2020-10-29 19:00:00,6.69,8.115261491144897,4.498,0.068
2020-10-29 20:00:00,6.48,7.860522341198646,4.329,0.06
2020-10-29 21:00:00,6.14,7.4480875269999505,4.121,0.051
2020-10-29 22:00:00,4.41,5.3495221488713005,3.93,0.042
2020-10-29 23:00:00,4.34,5.264609098889216,3.768,0.036
2020-10-30 00:00:00,4.48,5.434435198853385,3.599,0.03
2020-10-30 01:00:00,4.62,5.604261298817552,3.416,0.024
2020-10-30 02:00:00,4.9,5.943913498745889,3.206,0.018
2020-10-30 03:00:00,5.24,6.356348312944584,2.982,0.013
2020-10-30 04:00:00,5.79,7.02352227708953,2.738,0.008
2020-10-30 05:00:00,6.28,7.6179136269641194,2.547,0.006
2020-10-30 06:00:00,6.69,8.115261491144897,2.483,0.005
2020-10-30 07:00:00,7.1,8.612609355325676,2.442,0.004
2020-10-30 08:00:00,7.1,8.612609355325676,2.223,0.002
2020-10-30 09:00:00,6.97,8.454913691073234,2.067,0.002
2020-10-30 10:00:00,6.69,8.115261491144897,1.962,0.001
2020-10-30 11:00:00,6.76,8.200174541126982,1.805,0.001
2020-10-30 12:00:00,6.83,8.285087591109066,1.625,0.0
2020-10-30 13:00:00,6.83,8.285087591109066,1.453,0.0
2020-10-30 14:00:00,6.97,8.454913691073234,1.423,0.0
2020-10-30 15:00:00,7.17,8.69752240530776,1.675,0.0
2020-10-30 16:00:00,6.71,8.13952236256835,2.141,0.002
2020-10-30 17:00:00,6.48,7.860522341198646,2.503,0.005
2020-10-30 18:00:00,6.25,7.58152231982894,2.886,0.011
2020-10-30 19:00:00,6.02,7.302522298459235,3.003,0.013
2020-10-30 20:00:00,5.79,7.02352227708953,2.946,0.012
2020-10-30 21:00:00,5.56,6.744522255719825,2.884,0.011
2020-10-30 22:00:00,5.33,6.46552223435012,2.924,0.012
2020-10-30 23:00:00,5.1,6.186522212980415,2.966,0.013
2020-10-31 00:00:00,4.87,5.907522191610711,2.934,0.012
2020-10-31 01:00:00,4.64,5.628522170241005,2.764,0.009
2020-10-31 02:00:00,4.41,5.3495221488713005,2.471,0.005
2020-10-31 03:00:00,4.18,5.070522127501595,2.12,0.002
2020-10-31 04:00:00,3.95,4.7915221061318904,1.871,0.001
2020-10-31 05:00:00,3.72,4.512522084762185,1.775,0.001
2020-10-31 06:00:00,3.49,4.23352206339248,1.82,0.001
2020-10-31 07:00:00,3.26,3.954522042022775,1.785,0.001
2020-10-31 08:00:00,4.28,5.191826484618859,1.586,0.0
2020-10-31 09:00:00,4.21,5.106913434636774,1.235,0.0
2020-10-31 10:00:00,2.97,3.6027394063827125,0.788,0.0
2020-10-31 11:00:00,4.55,5.519348248835468,0.541,0.0
2020-10-31 12:00:00,5.24,6.356348312944584,0.433,0.0
2020-10-31 13:00:00,4.34,5.264609098889216,0.437,0.0
2020-10-31 14:00:00,5.03,6.101609162998331,0.562,0.0
2020-10-31 15:00:00,4.48,5.434435198853385,0.877,0.0
2020-10-31 16:00:00,4.62,5.604261298817552,1.552,0.0
2020-10-31 17:00:00,5.03,6.101609162998331,2.038,0.001
2020-10-31 18:00:00,3.45,4.1850003205455755,2.654,0.007
2020-10-31 19:00:00,1.52,1.8438262281823983,3.032,0.014
2020-10-31 20:00:00,0.97,1.1766522640374515,3.186,0.017
2020-10-31 21:00:00,1.45,1.758913178200314,3.229,0.019
2020-10-31 22:00:00,1.79,2.1713479923990087,3.283,0.02
2020-10-31 23:00:00,1.79,2.1713479923990087,3.388,0.023
2020-11-01 00:00:00,1.79,2.1713479923990087,3.556,0.028
2020-11-01 01:00:00,1.66,2.0136523281465664,3.744,0.035
2020-11-01 02:00:00,1.03,1.2494348783078093,3.988,0.044
2020-11-01 03:00:00,0.41,0.4973478641807784,4.11,0.05
2020-11-01 04:00:00,0.28,0.33965219992833656,4.163,0.052
2020-11-01 05:00:00,0.21,0.25473914994625235,4.209,0.054
2020-11-01 06:00:00,0.48,0.5822609141628625,4.146,0.052
2020-11-01 07:00:00,0.9,1.0917392140553674,3.854,0.039
2020-11-01 08:00:00,1.24,1.5041740282540617,3.674,0.032
2020-11-01 09:00:00,1.45,1.758913178200314,3.134,0.016
2020-11-01 10:00:00,1.17,1.4192609782719774,2.287,0.003
2020-11-01 11:00:00,1.31,1.589087078236146,1.592,0.0
2020-11-01 12:00:00,2.14,2.5959132423094293,1.434,0.0
2020-11-01 13:00:00,2.83,3.432913306418544,1.558,0.0
2020-11-01 14:00:00,3.45,4.1850003205455755,2.01,0.001
2020-11-01 15:00:00,4.21,5.106913434636774,2.514,0.005
2020-11-01 16:00:00,4.48,5.434435198853385,2.862,0.01
2020-11-01 17:00:00,4.41,5.3495221488713005,3.037,0.014
2020-11-01 18:00:00,4.0,4.852174284690522,3.201,0.018
2020-11-01 19:00:00,3.52,4.269913370527659,3.279,0.02
2020-11-01 20:00:00,3.31,4.0151742205814065,3.309,0.021
2020-11-01 21:00:00,3.1,3.7604350706351544,3.173,0.017
2020-11-01 22:00:00,3.24,3.930261170599323,2.886,0.011
2020-11-01 23:00:00,3.52,4.269913370527659,2.611,0.006
2020-11-02 00:00:00,3.72,4.512522084762185,2.358,0.003
2020-11-02 01:00:00,3.86,4.6823481847263535,2.173,0.002
2020-11-02 02:00:00,3.72,4.512522084762185,2.008,0.001
2020-11-02 03:00:00,3.59,4.354826420509743,1.857,0.001
2020-11-02 04:00:00,3.86,4.6823481847263535,1.773,0.001
2020-11-02 05:00:00,4.28,5.191826484618859,1.745,0.0
2020-11-02 06:00:00,4.41,5.3495221488713005,1.695,0.0
2020-11-02 07:00:00,4.41,5.3495221488713005,1.653,0.0
2020-11-02 08:00:00,4.07,4.937087334672606,1.544,0.0
2020-11-02 09:00:00,3.86,4.6823481847263535,1.428,0.0
2020-11-02 10:00:00,4.07,4.937087334672606,1.442,0.0
2020-11-02 11:00:00,4.34,5.264609098889216,1.659,0.0
2020-11-02 12:00:00,4.41,5.3495221488713005,1.96,0.001
2020-11-02 13:00:00,4.83,5.859000448763805,2.293,0.003
2020-11-02 14:00:00,5.52,6.696000512872919,2.526,0.005
2020-11-02 15:00:00,5.52,6.696000512872919,2.652,0.007
2020-11-02 16:00:00,5.1,6.186522212980415,2.743,0.008
2020-11-02 17:00:00,5.24,6.356348312944584,2.881,0.011
2020-11-02 18:00:00,4.62,5.604261298817552,3.054,0.014
2020-11-02 19:00:00,4.41,5.3495221488713005,3.109,0.016
2020-11-02 20:00:00,4.55,5.519348248835468,3.021,0.014
2020-11-02 21:00:00,4.9,5.943913498745889,2.79,0.009
2020-11-02 22:00:00,4.41,5.3495221488713005,2.357,0.003
2020-11-02 23:00:00,4.28,5.191826484618859,1.751,0.0
2020-11-03 00:00:00,4.48,5.434435198853385,1.017,0.0
2020-11-03 01:00:00,4.69,5.689174348799637,0.754,0.0
2020-11-03 02:00:00,4.9,5.943913498745889,1.016,0.0
2020-11-03 03:00:00,5.24,6.356348312944584,1.029,0.0
2020-11-03 04:00:00,5.66,6.865826612837088,0.649,0.0
2020-11-03 05:00:00,5.72,6.938609227107445,0.317,0.0
2020-11-03 06:00:00,5.45,6.611087462890836,0.466,0.0
2020-11-03 07:00:00,5.17,6.271435262962499,0.958,0.0
2020-11-03 08:00:00,5.17,6.271435262962499,1.363,0.0
2020-11-03 09:00:00,5.1,6.186522212980415,1.301,0.0
2020-11-03 10:00:00,5.17,6.271435262962499,0.981,0.0
2020-11-03 11:00:00,5.24,6.356348312944584,0.814,0.0
2020-11-03 12:00:00,5.31,6.441261362926667,0.915,0.0
2020-11-03 13:00:00,5.93,7.193348377053698,1.367,0.0
2020-11-03 14:00:00,5.93,7.193348377053698,1.999,0.001
2020-11-03 15:00:00,5.31,6.441261362926667,2.4,0.004
2020-11-03 16:00:00,5.59,6.7809135628550035,2.872,0.01
2020-11-03 17:00:00,5.59,6.7809135628550035,3.504,0.027
2020-11-03 18:00:00,5.45,6.611087462890836,4.334,0.06
2020-11-03 19:00:00,4.83,5.859000448763805,4.803,0.086
2020-11-03 20:00:00,3.93,4.767261234708438,4.98,0.096
2020-11-03 21:00:00,3.1,3.7604350706351544,4.934,0.093
2020-11-03 22:00:00,3.38,4.100087270563491,4.791,0.085
2020-11-03 23:00:00,3.38,4.100087270563491,4.664,0.078
2020-11-04 00:00:00,4.0,4.852174284690522,4.535,0.071
2020-11-04 01:00:00,4.41,5.3495221488713005,4.42,0.064
2020-11-04 02:00:00,3.93,4.767261234708438,4.3,0.058
2020-11-04 03:00:00,3.45,4.1850003205455755,4.213,0.054
2020-11-04 04:00:00,3.24,3.930261170599323,4.13,0.051
2020-11-04 05:00:00,3.79,4.597435134744269,4.05,0.047
2020-11-04 06:00:00,3.86,4.6823481847263535,3.924,0.042
2020-11-04 07:00:00,3.45,4.1850003205455755,3.713,0.034
2020-11-04 08:00:00,3.45,4.1850003205455755,3.517,0.027
2020-11-04 09:00:00,3.66,4.439739470491827,3.251,0.019
2020-11-04 10:00:00,3.72,4.512522084762185,2.943,0.012
2020-11-04 11:00:00,3.38,4.100087270563491,2.64,0.007
2020-11-04 12:00:00,3.24,3.930261170599323,2.358,0.003
2020-11-04 13:00:00,3.03,3.67552202065307,2.175,0.002
2020-11-04 14:00:00,2.55,3.0932611064902074,2.174,0.002
2020-11-04 15:00:00,3.31,4.0151742205814065,2.245,0.003
2020-11-04 16:00:00,2.83,3.432913306418544,2.299,0.003
2020-11-04 17:00:00,2.76,3.3480002564364595,2.344,0.003
2020-11-04 18:00:00,2.41,2.9234350065260393,2.579,0.006
2020-11-04 19:00:00,2.34,2.838521956543955,2.727,0.008
2020-11-04 20:00:00,2.14,2.5959132423094293,2.749,0.008
2020-11-04 21:00:00,2.48,3.0083480565081233,2.64,0.007
2020-11-04 22:00:00,3.17,3.8453481206172384,2.45,0.004
2020-11-04 23:00:00,2.9,3.517826356400628,2.318,0.003
2020-11-05 00:00:00,2.76,3.3480002564364595,2.273,0.003
2020-11-05 01:00:00,2.34,2.838521956543955,2.357,0.003
2020-11-05 02:00:00,2.62,3.178174156472292,2.544,0.006
2020-11-05 03:00:00,3.1,3.7604350706351544,2.706,0.008
2020-11-05 04:00:00,3.52,4.269913370527659,2.807,0.009
2020-11-05 05:00:00,3.86,4.6823481847263535,2.882,0.011
2020-11-05 06:00:00,3.79,4.597435134744269,2.897,0.011
2020-11-05 07:00:00,3.52,4.269913370527659,2.719,0.008
2020-11-05 08:00:00,3.31,4.0151742205814065,2.391,0.004
2020-11-05 09:00:00,3.17,3.8453481206172384,1.902,0.001
2020-11-05 10:00:00,3.38,4.100087270563491,0.752,0.0
2020-11-05 11:00:00,3.45,4.1850003205455755,0.556,0.0
2020-11-05 12:00:00,3.52,4.269913370527659,0.932,0.0
2020-11-05 13:00:00,4.0,4.852174284690522,1.553,0.0
2020-11-05 14:00:00,4.41,5.3495221488713005,2.076,0.002
2020-11-05 15:00:00,4.62,5.604261298817552,2.453,0.004
2020-11-05 16:00:00,4.41,5.3495221488713005,2.813,0.009
2020-11-05 17:00:00,4.41,5.3495221488713005,3.177,0.017
2020-11-05 18:00:00,4.14,5.02200038465469,3.759,0.035
2020-11-05 19:00:00,3.79,4.597435134744269,4.084,0.049
2020-11-05 20:00:00,3.59,4.354826420509743,4.209,0.054
2020-11-05 21:00:00,3.52,4.269913370527659,4.202,0.054
2020-11-05 22:00:00,3.93,4.767261234708438,4.077,0.048
2020-11-05 23:00:00,4.28,5.191826484618859,3.867,0.04
2020-11-06 00:00:00,4.62,5.604261298817552,3.567,0.029
2020-11-06 01:00:00,4.76,5.77408739878172,3.309,0.021
2020-11-06 02:00:00,4.83,5.859000448763805,3.147,0.016
2020-11-06 03:00:00,4.55,5.519348248835468,3.05,0.014
2020-11-06 04:00:00,4.14,5.02200038465469,3.036,0.014
2020-11-06 05:00:00,3.79,4.597435134744269,3.065,0.014
2020-11-06 06:00:00,3.59,4.354826420509743,3.049,0.014
2020-11-06 07:00:00,3.38,4.100087270563491,2.795,0.009
2020-11-06 08:00:00,3.24,3.930261170599323,2.299,0.003
2020-11-06 09:00:00,3.17,3.8453481206172384,1.752,0.0
2020-11-06 10:00:00,3.1,3.7604350706351544,1.244,0.0
2020-11-06 11:00:00,3.24,3.930261170599323,1.475,0.0
2020-11-06 12:00:00,3.38,4.100087270563491,1.907,0.001
2020-11-06 13:00:00,3.66,4.439739470491827,2.419,0.004
2020-11-06 14:00:00,3.79,4.597435134744269,2.858,0.01
2020-11-06 15:00:00,4.0,4.852174284690522,3.26,0.019
2020-11-06 16:00:00,3.93,4.767261234708438,3.607,0.03
2020-11-06 17:00:00,3.66,4.439739470491827,3.966,0.044
2020-11-06 18:00:00,3.31,4.0151742205814065,4.287,0.058
2020-11-06 19:00:00,3.24,3.930261170599323,4.251,0.056
2020-11-06 20:00:00,3.52,4.269913370527659,4.015,0.046
2020-11-06 21:00:00,3.79,4.597435134744269,3.69,0.033
2020-11-06 22:00:00,4.0,4.852174284690522,3.364,0.022
2020-11-06 23:00:00,4.07,4.937087334672606,3.108,0.016
2020-11-07 00:00:00,4.0,4.852174284690522,2.875,0.011
2020-11-07 01:00:00,4.07,4.937087334672606,2.698,0.008
2020-11-07 02:00:00,3.93,4.767261234708438,2.577,0.006
2020-11-07 03:00:00,3.66,4.439739470491827,2.532,0.005
2020-11-07 04:00:00,3.17,3.8453481206172384,2.563,0.006
2020-11-07 05:00:00,2.76,3.3480002564364595,2.602,0.006
2020-11-07 06:00:00,2.28,2.765739342273597,2.627,0.006
2020-11-07 07:00:00,2.0,2.426087142345261,2.599,0.006
2020-11-07 08:00:00,1.86,2.2562610423810927,2.43,0.004
2020-11-07 09:00:00,2.21,2.680826292291513,2.312,0.003
2020-11-07 10:00:00,2.28,2.765739342273597,2.327,0.003
2020-11-07 11:00:00,2.48,3.0083480565081233,2.404,0.004
2020-11-07 12:00:00,2.97,3.6027394063827125,2.544,0.006
2020-11-07 13:00:00,3.52,4.269913370527659,2.71,0.008
2020-11-07 14:00:00,3.93,4.767261234708438,2.909,0.011
2020-11-07 15:00:00,4.28,5.191826484618859,3.05,0.014
2020-11-07 16:00:00,4.21,5.106913434636774,3.132,0.016
2020-11-07 17:00:00,4.21,5.106913434636774,3.223,0.019
2020-11-07 18:00:00,4.41,5.3495221488713005,3.339,0.022
2020-11-07 19:00:00,4.62,5.604261298817552,3.282,0.02
2020-11-07 20:00:00,4.48,5.434435198853385,3.144,0.016
2020-11-07 21:00:00,4.34,5.264609098889216,3.018,0.013
2020-11-07 22:00:00,4.14,5.02200038465469,2.874,0.011
2020-11-07 23:00:00,4.21,5.106913434636774,2.711,0.008
2020-11-08 00:00:00,4.34,5.264609098889216,2.539,0.005
2020-11-08 01:00:00,4.48,5.434435198853385,2.423,0.004
2020-11-08 02:00:00,4.62,5.604261298817552,2.433,0.004
2020-11-08 03:00:00,4.48,5.434435198853385,2.532,0.005
2020-11-08 04:00:00,4.14,5.02200038465469,2.713,0.008
2020-11-08 05:00:00,3.93,4.767261234708438,2.918,0.011
2020-11-08 06:00:00,3.72,4.512522084762185,2.992,0.013
2020-11-08 07:00:00,3.79,4.597435134744269,2.691,0.007
2020-11-08 08:00:00,4.07,4.937087334672606,2.081,0.002
2020-11-08 09:00:00,4.41,5.3495221488713005,0.656,0.0
2020-11-08 10:00:00,4.28,5.191826484618859,0.13,0.0
2020-11-08 11:00:00,4.55,5.519348248835468,0.39,0.0
2020-11-08 12:00:00,4.9,5.943913498745889,0.573,0.0
2020-11-08 13:00:00,5.17,6.271435262962499,0.836,0.0
2020-11-08 14:00:00,5.31,6.441261362926667,1.61,0.0
2020-11-08 15:00:00,5.38,6.526174412908752,1.996,0.001
2020-11-08 16:00:00,5.38,6.526174412908752,2.51,0.005
2020-11-08 17:00:00,4.83,5.859000448763805,3.122,0.016
2020-11-08 18:00:00,4.76,5.77408739878172,3.749,0.035
2020-11-08 19:00:00,4.48,5.434435198853385,3.938,0.042
2020-11-08 20:00:00,4.48,5.434435198853385,3.892,0.041
2020-11-08 21:00:00,4.62,5.604261298817552,3.938,0.042
2020-11-08 22:00:00,4.07,4.937087334672606,3.946,0.043
2020-11-08 23:00:00,3.86,4.6823481847263535,3.888,0.041
2020-11-09 00:00:00,4.07,4.937087334672606,3.874,0.04
2020-11-09 01:00:00,4.62,5.604261298817552,3.948,0.043
2020-11-09 02:00:00,5.17,6.271435262962499,4.095,0.049
2020-11-09 03:00:00,5.38,6.526174412908752,4.188,0.053
2020-11-09 04:00:00,5.24,6.356348312944584,4.247,0.056
2020-11-09 05:00:00,5.03,6.101609162998331,4.314,0.059
2020-11-09 06:00:00,4.69,5.689174348799637,4.306,0.059
2020-11-09 07:00:00,4.55,5.519348248835468,4.002,0.045
2020-11-09 08:00:00,4.34,5.264609098889216,3.57,0.029
2020-11-09 09:00:00,4.07,4.937087334672606,3.257,0.019
2020-11-09 10:00:00,3.31,4.0151742205814065,2.891,0.011
2020-11-09 11:00:00,3.03,3.67552202065307,2.564,0.006
2020-11-09 12:00:00,3.1,3.7604350706351544,2.459,0.005
2020-11-09 13:00:00,3.79,4.597435134744269,2.724,0.008
2020-11-09 14:00:00,5.1,6.186522212980415,3.257,0.019
2020-11-09 15:00:00,5.86,7.108435327071614,4.049,0.047
2020-11-09 16:00:00,5.38,6.526174412908752,4.902,0.091
2020-11-09 17:00:00,4.83,5.859000448763805,5.462,0.13
2020-11-09 18:00:00,4.83,5.859000448763805,5.492,0.131
2020-11-09 19:00:00,5.03,6.101609162998331,4.852,0.088
2020-11-09 20:00:00,4.97,6.028826548727973,4.048,0.047
2020-11-09 21:00:00,4.83,5.859000448763805,3.254,0.019
2020-11-09 22:00:00,4.21,5.106913434636774,2.654,0.007
2020-11-09 23:00:00,4.28,5.191826484618859,2.403,0.004
2020-11-10 00:00:00,4.48,5.434435198853385,2.355,0.003
2020-11-10 01:00:00,4.83,5.859000448763805,2.35,0.003
2020-11-10 02:00:00,4.97,6.028826548727973,2.46,0.005
2020-11-10 03:00:00,4.9,5.943913498745889,2.991,0.013
2020-11-10 04:00:00,4.55,5.519348248835468,3.474,0.026
2020-11-10 05:00:00,4.28,5.191826484618859,3.487,0.026
2020-11-10 06:00:00,3.93,4.767261234708438,3.121,0.016
2020-11-10 07:00:00,3.86,4.6823481847263535,2.806,0.009
2020-11-10 08:00:00,4.14,5.02200038465469,2.79,0.009
2020-11-10 09:00:00,4.21,5.106913434636774,2.83,0.01
2020-11-10 10:00:00,4.34,5.264609098889216,2.739,0.008
2020-11-10 11:00:00,4.69,5.689174348799637,2.519,0.005
2020-11-10 12:00:00,5.1,6.186522212980415,2.353,0.003
2020-11-10 13:00:00,5.59,6.7809135628550035,2.301,0.003
2020-11-10 14:00:00,5.79,7.02352227708953,2.398,0.004
2020-11-10 15:00:00,5.66,6.865826612837088,2.622,0.006
2020-11-10 16:00:00,4.9,5.943913498745889,2.927,0.012
2020-11-10 17:00:00,4.21,5.106913434636774,3.295,0.02
2020-11-10 18:00:00,3.45,4.1850003205455755,3.727,0.034
2020-11-10 19:00:00,3.59,4.354826420509743,4.115,0.05
2020-11-10 20:00:00,3.93,4.767261234708438,4.464,0.067
2020-11-10 21:00:00,3.93,4.767261234708438,4.637,0.076
2020-11-10 22:00:00,3.45,4.1850003205455755,4.759,0.083
2020-11-10 23:00:00,3.31,4.0151742205814065,4.874,0.09
2020-11-11 00:00:00,3.31,4.0151742205814065,4.884,0.091
2020-11-11 01:00:00,3.66,4.439739470491827,4.796,0.085
2020-11-11 02:00:00,3.86,4.6823481847263535,4.69,0.079
2020-11-11 03:00:00,3.93,4.767261234708438,4.655,0.077
2020-11-11 04:00:00,3.52,4.269913370527659,4.665,0.078
2020-11-11 05:00:00,3.03,3.67552202065307,4.631,0.076
2020-11-11 06:00:00,2.55,3.0932611064902074,4.524,0.07
2020-11-11 07:00:00,2.28,2.765739342273597,4.222,0.055
2020-11-11 08:00:00,2.14,2.5959132423094293,4.159,0.052
2020-11-11 09:00:00,2.34,2.838521956543955,3.866,0.04
2020-11-11 10:00:00,2.34,2.838521956543955,3.433,0.024
2020-11-11 11:00:00,2.21,2.680826292291513,3.041,0.014
2020-11-11 12:00:00,2.62,3.178174156472292,2.752,0.008
2020-11-11 13:00:00,3.24,3.930261170599323,2.629,0.007
2020-11-11 14:00:00,3.31,4.0151742205814065,2.7,0.008
2020-11-11 15:00:00,3.24,3.930261170599323,3.075,0.015
2020-11-11 16:00:00,3.38,4.100087270563491,3.476,0.026
2020-11-11 17:00:00,2.76,3.3480002564364595,3.787,0.036
2020-11-11 18:00:00,3.17,3.8453481206172384,4.048,0.047
2020-11-11 19:00:00,3.93,4.767261234708438,4.123,0.051
2020-11-11 20:00:00,4.34,5.264609098889216,4.105,0.049
2020-11-11 21:00:00,4.76,5.77408739878172,4.118,0.05
2020-11-11 22:00:00,4.14,5.02200038465469,4.11,0.05
2020-11-11 23:00:00,4.0,4.852174284690522,4.085,0.049
2020-11-12 00:00:00,3.72,4.512522084762185,3.971,0.044
2020-11-12 01:00:00,3.79,4.597435134744269,3.801,0.037
2020-11-12 02:00:00,3.66,4.439739470491827,3.586,0.029
2020-11-12 03:00:00,3.79,4.597435134744269,3.328,0.021
2020-11-12 04:00:00,3.52,4.269913370527659,3.051,0.014
2020-11-12 05:00:00,3.31,4.0151742205814065,2.786,0.009
2020-11-12 06:00:00,3.03,3.67552202065307,2.458,0.005
2020-11-12 07:00:00,2.76,3.3480002564364595,2.045,0.001
2020-11-12 08:00:00,2.41,2.9234350065260393,1.24,0.0
2020-11-12 09:00:00,2.14,2.5959132423094293,0.661,0.0
2020-11-12 10:00:00,1.66,2.0136523281465664,0.741,0.0
2020-11-12 11:00:00,1.59,1.9287392781644823,0.895,0.0
2020-11-12 12:00:00,2.14,2.5959132423094293,1.155,0.0
2020-11-12 13:00:00,2.97,3.6027394063827125,1.593,0.0
2020-11-12 14:00:00,3.59,4.354826420509743,2.204,0.002
2020-11-12 15:00:00,4.14,5.02200038465469,2.825,0.01
2020-11-12 16:00:00,4.48,5.434435198853385,3.301,0.02
2020-11-12 17:00:00,4.21,5.106913434636774,3.551,0.028
2020-11-12 18:00:00,4.21,5.106913434636774,3.768,0.036
2020-11-12 19:00:00,4.28,5.191826484618859,3.915,0.041
2020-11-12 20:00:00,4.14,5.02200038465469,3.94,0.042
2020-11-12 21:00:00,4.0,4.852174284690522,3.893,0.041
2020-11-12 22:00:00,4.0,4.852174284690522,3.721,0.034
2020-11-12 23:00:00,4.0,4.852174284690522,3.462,0.026
2020-11-13 00:00:00,4.07,4.937087334672606,3.19,0.018
2020-11-13 01:00:00,4.28,5.191826484618859,2.893,0.011
2020-11-13 02:00:00,4.55,5.519348248835468,2.597,0.006
